game_id,team_id,team_name,team_abbreviation,player_id,player_name,position,jersey,starter,did_not_play,ejected,MIN,FG,FG_MADE,FG_ATT,FG_PCT,3PT,3PT_MADE,3PT_ATT,3PT_PCT,FT,FT_MADE,FT_ATT,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
401488900,52,Florida State Seminoles,FSU,4433546,Makayla Timpson,Forward,21,True,False,False,28.0,6-9,6.0,9.0,66.7,0-0,0.0,0.0,0.0,2-2,2.0,2.0,100.0,3.0,7.0,10.0,0.0,1.0,6.0,1.0,2.0,14.0
401488900,52,Florida State Seminoles,FSU,4398609,Erin Howard,Forward,23,True,False,False,24.0,2-5,2.0,5.0,40.0,1-3,1.0,3.0,33.3,1-2,1.0,2.0,50.0,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,6.0
401488900,52,Florida State Seminoles,FSU,4609797,Ta'Niya Latson,Guard,0,True,False,False,30.0,5-15,5.0,15.0,33.3,0-1,0.0,1.0,0.0,5-5,5.0,5.0,100.0,0.0,4.0,4.0,2.0,1.0,0.0,2.0,2.0,15.0
401488900,52,Florida State Seminoles,FSU,4595844,Sara Bejedi,Guard,4,True,False,False,20.0,4-11,4.0,11.0,36.4,2-5,2.0,5.0,40.0,5-8,5.0,8.0,62.5,0.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,15.0
401488900,52,Florida State Seminoles,FSU,4398765,Jazmine Massengill,Guard,1,True,False,False,31.0,1-8,1.0,8.0,12.5,0-3,0.0,3.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0
401488900,52,Florida State Seminoles,FSU,4683035,Mariana Valenzuela,Forward,5,False,False,False,14.0,1-3,1.0,3.0,33.3,1-2,1.0,2.0,50.0,2-4,2.0,4.0,50.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,5.0
401488900,52,Florida State Seminoles,FSU,4398583,Valencia Myers,Forward,32,False,False,False,10.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,3-4,3.0,4.0,75.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,3.0,3.0
401488900,52,Florida State Seminoles,FSU,5106230,Brianna Turnage,Guard,2,False,False,False,8.0,1-2,1.0,2.0,50.0,1-2,1.0,2.0,50.0,0-0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0
401488900,52,Florida State Seminoles,FSU,4433520,O'Mariah Gordon,Guard,3,False,False,False,15.0,2-7,2.0,7.0,28.6,2-5,2.0,5.0,40.0,2-2,2.0,2.0,100.0,1.0,4.0,5.0,4.0,0.0,0.0,0.0,1.0,8.0
401488900,52,Florida State Seminoles,FSU,4400176,Taylor O'Brien,Guard,11,False,False,False,20.0,2-7,2.0,7.0,28.6,0-3,0.0,3.0,0.0,2-2,2.0,2.0,100.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,3.0,6.0
