game_id,play_id,sequence_number,period,period_display,clock,clock_seconds,team_id,team_name,play_type,play_type_id,text,score_home,score_away,scoring_play,score_value,shooting_play,coordinate_x,coordinate_y,wallclock,player_1_id,player_1_name,player_1_role,player_2_id,player_2_name,player_2_role
401513337,401513337101899901,101899901,1,1st Quarter,10:00,600,52,,Jumpball,615,Jump Ball won by Florida State,0,0,False,0,False,25,0,2023-03-02T16:06:09Z,,,,,,
401513337,401513337101904701,101904701,1,1st Quarter,9:52,592,52,,JumpShot,558,Erin Howard made Three Point Jumper. Assisted by Jazmine Massengill.,3,0,True,3,True,5,15,2023-03-02T16:06:25Z,4398609,,,4398765,,
401513337,401513337101906601,101906601,1,1st Quarter,9:33,573,154,,Lost Ball Turnover,598,Olivia Summiel Turnover.,3,0,False,0,False,25,0,2023-03-02T16:06:43Z,4433706,,,,,
401513337,401513337101906602,101906602,1,1st Quarter,9:33,573,52,,Steal,607,O'Mariah Gordon Steal.,3,0,False,0,False,25,0,2023-03-02T16:06:43Z,4433520,,,,,
401513337,401513337101907301,101907301,1,1st Quarter,9:26,566,52,,LayUpShot,572,O'Mariah Gordon made Layup.,5,0,True,2,True,22,1,2023-03-02T16:06:43Z,4433520,,,,,
401513337,401513337101914301,101914301,1,1st Quarter,8:56,536,154,,JumpShot,558,Olivia Summiel missed Three Point Jumper.,5,0,False,3,True,3,7,2023-03-02T16:07:19Z,4433706,,,,,
401513337,401513337101914302,101914302,1,1st Quarter,8:56,536,52,,Defensive Rebound,587,Makayla Timpson Defensive Rebound.,5,0,False,0,False,25,0,2023-03-02T16:07:19Z,4433546,,,,,
401513337,401513337101915601,101915601,1,1st Quarter,8:43,523,52,,LayUpShot,572,Makayla Timpson made Layup. Assisted by O'Mariah Gordon.,7,0,True,2,True,24,2,2023-03-02T16:07:38Z,4433546,,,4433520,,
401513337,401513337101919101,101919101,1,1st Quarter,8:08,488,154,,JumpShot,558,Elise Williams missed Jumper.,7,0,False,2,True,21,5,2023-03-02T16:08:13Z,4712103,,,,,
401513337,401513337101919102,101919102,1,1st Quarter,8:08,488,154,,Offensive Rebound,586,Demeara Hinds Offensive Rebound.,7,0,False,0,False,25,0,2023-03-02T16:08:13Z,4596343,,,,,
401513337,401513337101919901,101919901,1,1st Quarter,8:00,480,154,,LayUpShot,572,Demeara Hinds made Layup.,7,2,True,2,True,28,0,2023-03-02T16:08:13Z,4596343,,,,,
401513337,401513337101925301,101925301,1,1st Quarter,7:46,466,52,,JumpShot,558,Erin Howard made Three Point Jumper. Assisted by O'Mariah Gordon.,10,2,True,3,True,29,25,2023-03-02T16:08:31Z,4398609,,,4433520,,
401513337,401513337101927401,101927401,1,1st Quarter,7:25,445,154,,JumpShot,558,Olivia Summiel missed Jumper.,10,2,False,2,True,10,-2,2023-03-02T16:08:49Z,4433706,,,,,
401513337,401513337101927402,101927402,1,1st Quarter,7:25,445,52,,Defensive Rebound,587,Erin Howard Defensive Rebound.,10,2,False,0,False,25,0,2023-03-02T16:08:49Z,4398609,,,,,
401513337,401513337101928201,101928201,1,1st Quarter,7:17,437,52,,LayUpShot,572,O'Mariah Gordon made Layup.,12,2,True,2,True,28,0,2023-03-02T16:08:49Z,4433520,,,,,
401513337,401513337101928501,101928501,1,1st Quarter,7:14,434,154,,ShortTimeOut,579,Wake Forest  Timeout,12,2,False,0,False,25,0,2023-03-02T16:09:07Z,,,,,,
401513337,401513337101928502,101928502,1,1st Quarter,7:14,434,,,OfficialTVTimeOut,580, Official TV Timeout,12,2,False,0,False,25,0,2023-03-02T16:09:07Z,,,,,,
401513337,401513337101929901,101929901,1,1st Quarter,7:00,420,154,,JumpShot,558,Jewel Spear missed Jumper.,12,2,False,2,True,6,-1,2023-03-02T16:23:17Z,4433481,,,,,
401513337,401513337101929902,101929902,1,1st Quarter,7:00,420,154,,Offensive Rebound,586,Alexandria Scruggs Offensive Rebound.,12,2,False,0,False,25,0,2023-03-02T16:12:44Z,4433654,,,,,
401513337,401513337101934701,101934701,1,1st Quarter,6:52,412,154,,LayUpShot,572,Elise Williams missed Layup.,12,2,False,2,True,22,2,2023-03-02T16:12:44Z,4712103,,,,,
401513337,401513337101934702,101934702,1,1st Quarter,6:52,412,52,,Defensive Rebound,587,Erin Howard Defensive Rebound.,12,2,False,0,False,25,0,2023-03-02T16:12:44Z,4398609,,,,,
401513337,401513337101935801,101935801,1,1st Quarter,6:41,401,52,,JumpShot,558,Erin Howard missed Three Point Jumper.,12,2,False,3,True,34,23,2023-03-02T16:13:02Z,4398609,,,,,
401513337,401513337101935802,101935802,1,1st Quarter,6:41,401,154,,Defensive Rebound,587,Olivia Summiel Defensive Rebound.,12,2,False,0,False,25,0,2023-03-02T16:13:02Z,4433706,,,,,
401513337,401513337101937701,101937701,1,1st Quarter,6:22,382,154,,JumpShot,558,Alexandria Scruggs made Jumper.,12,4,True,2,True,27,5,2023-03-02T16:13:20Z,4433654,,,,,
401513337,401513337101939101,101939101,1,1st Quarter,6:08,368,52,,JumpShot,558,Sara Bejedi missed Three Point Jumper.,12,4,False,3,True,7,16,2023-03-02T16:13:38Z,4595844,,,,,
401513337,401513337101939102,101939102,1,1st Quarter,6:08,368,154,,Defensive Rebound,587,Olivia Summiel Defensive Rebound.,12,4,False,0,False,25,0,2023-03-02T16:13:38Z,4433706,,,,,
401513337,401513337101944301,101944301,1,1st Quarter,5:56,356,154,,JumpShot,558,Olivia Summiel made Three Point Jumper. Assisted by Elise Williams.,12,7,True,3,True,19,22,2023-03-02T16:13:38Z,4433706,,,4712103,,
401513337,401513337101946801,101946801,1,1st Quarter,5:31,331,52,,LayUpShot,572,O'Mariah Gordon missed Layup.,12,7,False,2,True,22,1,2023-03-02T16:14:14Z,4433520,,,,,
401513337,401513337101946802,101946802,1,1st Quarter,5:31,331,154,,Defensive Rebound,587,Olivia Summiel Defensive Rebound.,12,7,False,0,False,25,0,2023-03-02T16:14:14Z,4433706,,,,,
401513337,401513337101949301,101949301,1,1st Quarter,5:06,306,52,,PersonalFoul,519,Foul on O'Mariah Gordon.,12,7,False,0,False,25,0,2023-03-02T16:14:32Z,4433520,,,,,
401513337,401513337101954001,101954001,1,1st Quarter,4:59,299,154,,JumpShot,558,Jewel Spear missed Three Point Jumper.,12,7,False,3,True,10,18,2023-03-02T16:15:08Z,4433481,,,,,
401513337,401513337101954002,101954002,1,1st Quarter,4:59,299,154,,Offensive Rebound,586,Elise Williams Offensive Rebound.,12,7,False,0,False,25,0,2023-03-02T16:15:08Z,4712103,,,,,
401513337,401513337101955101,101955101,1,1st Quarter,4:48,288,154,,LayUpShot,572,Demeara Hinds made Layup. Assisted by Olivia Summiel.,12,9,True,2,True,23,0,2023-03-02T16:15:08Z,4596343,,,4433706,,
401513337,401513337101956901,101956901,1,1st Quarter,4:30,270,52,,JumpShot,558,Taylor O'Brien missed Jumper.,12,9,False,2,True,18,12,2023-03-02T16:15:26Z,4400176,,,,,
401513337,401513337101956902,101956902,1,1st Quarter,4:30,270,52,,Offensive Rebound,586,Makayla Timpson Offensive Rebound.,12,9,False,0,False,25,0,2023-03-02T16:15:26Z,4433546,,,,,
401513337,401513337101957301,101957301,1,1st Quarter,4:26,266,52,,LayUpShot,572,Makayla Timpson made Layup.,14,9,True,2,True,22,1,2023-03-02T16:15:26Z,4433546,,,,,
401513337,401513337101959701,101959701,1,1st Quarter,4:02,242,154,,JumpShot,558,Jewel Spear missed Jumper.,14,9,False,2,True,19,11,2023-03-02T16:16:02Z,4433481,,,,,
401513337,401513337101959702,101959702,1,1st Quarter,4:02,242,154,,Offensive Rebound,586,Wake Forest Offensive Rebound.,14,9,False,0,False,25,0,2023-03-02T16:16:02Z,,,,,,
401513337,401513337101959901,101959901,1,1st Quarter,4:00,240,154,,JumpShot,558,Jewel Spear missed Three Point Jumper.,14,9,False,3,True,18,24,2023-03-02T16:16:20Z,4433481,,,,,
401513337,401513337101959902,101959902,1,1st Quarter,4:00,240,52,,Defensive Rebound,587,Valencia Myers Defensive Rebound.,14,9,False,0,False,25,0,2023-03-02T16:16:20Z,4398583,,,,,
401513337,401513337101964901,101964901,1,1st Quarter,3:50,230,52,,Lost Ball Turnover,598,Sara Bejedi Turnover.,14,9,False,0,False,25,0,2023-03-02T16:16:38Z,4595844,,,,,
401513337,401513337101964902,101964902,1,1st Quarter,3:50,230,154,,Steal,607,Demeara Hinds Steal.,14,9,False,0,False,25,0,2023-03-02T16:16:38Z,4596343,,,,,
401513337,401513337101964903,101964903,1,1st Quarter,3:50,230,154,,Lost Ball Turnover,598,Demeara Hinds Turnover.,14,9,False,0,False,25,0,2023-03-02T16:16:38Z,4596343,,,,,
